交易,開盤,最高,最低,收盤,漲跌,漲跌,振幅,成交資料,,,,法人買賣超(張),,,,外資,融資(張),,融券(張),,券資
日期,,,,,,(%),(%),,,,,,,,,持股,,,,,比
,,,,,,,,張數,筆數,均張,億元,外資,投信,自營,合計,(%),增減,餘額,增減,餘額,(%)
5月30日,69.5,69.5,68.6,68.6,-0.8,-1.15,1.3,"4,263","2,812",1.52,2.93,-884,-8,-27.2,-919,34,23,734,-7,11,1.5
5月29日,69.3,69.5,69,69.4,0.6,0.87,0.73,"2,378","1,372",1.73,1.65,-169,-5,12.5,-161,34,14,711,4,18,2.53
5月26日,68.6,69.1,68.2,68.8,-0.5,-0.72,1.3,"1,906","1,499",1.27,1.31,-528,-28,23.2,-533,34,8,697,0,14,2.01
5月25日,69.4,69.8,69.3,69.3,-0.7,-1,0.71,"2,223","1,042",2.13,1.55,"-1,130",-2,2.46,"-1,130",34.1,12,689,0,14,2.03
5月24日,70,70,69.5,70,-0.1,-0.14,0.71,"2,050","1,421",1.44,1.43,-89.4,0,381,292,34.1,-1,677,0,14,2.07
5月23日,70,70.3,69.6,70.1,0.1,0.14,1,"3,931","2,210",1.78,2.76,113,0,100,213,34.1,-5,678,0,14,2.06
5月22日,70,70.5,69.6,70,-0.3,-0.43,1.28,"2,335","1,854",1.26,1.64,503,0,12,515,34.1,9,683,-2,14,2.05
5月19日,69.9,70.3,69.7,70.3,0.4,0.57,0.86,"4,944","2,711",1.82,3.47,"2,449",0,314,"2,763",34.1,-15,674,-6,16,2.37
5月18日,69.5,69.9,69.3,69.9,0.2,0.29,0.86,"3,482","2,112",1.65,2.42,"1,227",5,732,"1,964",34,-3,689,-2,22,3.19
5月17日,69,69.8,68.6,69.7,0.6,0.87,1.74,"5,603","3,618",1.55,3.89,864,16,"2,554","3,434",34,-21,692,2,24,3.47
5月16日,68.2,69.1,67.8,69.1,1.3,1.92,1.92,"3,009","1,936",1.55,2.07,"1,022",-26,"1,032","2,028",34,-20,713,0,22,3.09
5月15日,67.2,67.9,67,67.8,0.4,0.59,1.34,"1,371","1,040",1.32,0.92,-454,29,193,-232,34,-17,733,5,22,3
5月12日,67.8,67.9,67.3,67.4,-0.5,-0.74,0.88,"2,092","1,572",1.33,1.41,"-1,100",14,1.68,"-1,084",34,15,750,-2,17,2.27
5月11日,68.4,68.4,67.8,67.9,-0.5,-0.73,0.88,"1,416","1,096",1.29,0.96,-604,12,4.33,-588,34,0,735,0,19,2.59
5月10日,69,69,68,68.4,-1,-1.44,1.44,"2,751","2,074",1.33,1.88,"-1,485",13,-13.3,"-1,485",34,26,735,1,19,2.59
5月9日,68.5,69.4,68.5,69.4,1,1.46,1.32,"2,188","1,136",1.93,1.51,"1,147",16,28,"1,191",34.1,-13,709,0,18,2.54
5月8日,69.2,69.3,67.2,68.4,-0.6,-0.87,3.04,"3,432","1,927",1.78,2.34,962,"-1,773",88.1,-724,34,-2,722,0,18,2.49
5月5日,69.2,69.2,68.7,69,0,0,0.72,670,617,1.09,0.46,238,36.2,17.3,292,34,-5,724,0,18,2.49
5月4日,68.6,69,68.6,69,0.2,0.29,0.58,"1,125",643,1.75,0.77,232,44,-24.8,251,34,4,729,1,18,2.47
5月3日,69,69,68.6,68.8,-0.5,-0.72,0.58,"1,252",952,1.31,0.86,-371,92.1,47.6,-231,34,-4,725,0,17,2.34
5月2日,68.9,69.3,68.8,69.3,0.4,0.58,0.73,"1,933","1,312",1.47,1.33,841,68,33.8,943,34,5,729,0,17,2.33
4月28日,69.2,69.3,68.9,68.9,-0.1,-0.14,0.58,"1,635",960,1.7,1.13,229,14,-8,235,34,32,724,0,17,2.35
4月27日,69,69.3,68.6,69,-0.3,-0.43,1.01,"1,866","1,268",1.47,1.29,-75,29.5,5.66,-39.8,34,9,692,0,17,2.46
4月26日,68.8,69.4,68.7,69.3,0.5,0.73,1.02,"2,945","1,542",1.91,2.04,143,110,523,776,34,-13,683,0,17,2.49
4月25日,69.4,69.6,68.5,68.8,-0.6,-0.86,1.59,"1,968","1,250",1.57,1.36,-42.1,43,65.4,66.3,34,1,696,0,17,2.44
4月24日,69.3,69.6,68.6,69.4,0.1,0.14,1.44,"1,464",914,1.6,1.01,915,29,-4.75,939,34,2,695,-1,17,2.45
4月21日,68.7,69.3,68.7,69.3,0.5,0.73,0.87,"1,843","1,175",1.57,1.27,638,0,-24.7,613,34,-16,693,1,18,2.6
4月20日,68.8,68.9,68.5,68.8,-0.4,-0.58,0.58,"1,477","1,154",1.28,1.01,-424,16.3,33.9,-374,34,8,709,0,17,2.4
4月19日,69.7,69.8,68.9,69.2,-0.3,-0.43,1.29,"2,199","1,779",1.24,1.52,-116,23,119,26.1,34,-6,701,6,17,2.43
4月18日,69.7,69.9,69.1,69.5,-0.4,-0.57,1.14,"1,679","1,211",1.39,1.17,83,4.66,-1.92,85.7,34,4,707,0,11,1.56
4月17日,70.2,70.2,69.4,69.9,-0.3,-0.43,1.14,"1,984","1,479",1.34,1.38,75.9,24,5.16,105,34,17,703,0,11,1.56
4月14日,70.2,70.3,69.8,70.2,0.1,0.14,0.71,"2,038","1,311",1.55,1.43,"1,080",8,55.5,"1,144",34,1,686,0,11,1.6
4月13日,70.3,70.3,69.8,70.1,0,0,0.71,"1,704","1,237",1.38,1.19,114,20,3,137,34,11,685,0,11,1.61
4月12日,70,70.2,69.7,70.1,0.1,0.14,0.71,"2,364","1,361",1.74,1.66,820,8,82,910,34,-23,674,-4,11,1.63
4月11日,69.5,70,69.2,70,0.5,0.72,1.15,"2,333","1,546",1.51,1.63,"1,378",17,39.5,"1,434",34,-51,697,-2,15,2.15
4月10日,69.5,69.8,69,69.5,0.1,0.14,1.15,"1,445",996,1.45,1,435,9.53,8.48,453,33.9,-8,748,0,17,2.27
4月7日,68.9,69.4,68.8,69.4,0.6,0.87,0.87,"1,148",955,1.2,0.79,422,68.8,20,511,33.9,-9,756,0,17,2.25
4月6日,69.5,69.5,68.5,68.8,-0.3,-0.43,1.45,"1,801","1,388",1.3,1.24,41.8,3,18.5,63.3,33.9,16,765,0,17,2.22
3月31日,69.4,69.8,69,69.1,-0.3,-0.43,1.15,"2,449","1,269",1.93,1.7,576,13,99.5,688,33.9,-10,749,0,17,2.27
3月30日,69.9,69.9,68.9,69.4,-0.4,-0.57,1.43,"2,348","1,613",1.46,1.63,-511,-11.7,59.2,-463,33.9,14,759,2,17,2.24
3月29日,69.5,69.9,69.4,69.8,0.3,0.43,0.72,"2,481","1,323",1.88,1.73,"1,414",4,28,"1,446",33.9,-51,745,2,15,2.01
3月28日,69.4,69.6,69,69.5,0.1,0.14,0.86,"1,761","1,211",1.45,1.22,708,5,29,742,33.9,-6,796,0,13,1.63
3月27日,68.8,69.5,68.7,69.4,0.6,0.87,1.16,"1,601","1,112",1.44,1.11,555,-9.68,6.37,552,33.9,-11,802,6,13,1.62
3月24日,69.6,69.6,68.6,68.8,-0.8,-1.15,1.44,"2,249","1,687",1.33,1.55,-418,1.03,20.3,-397,33.9,39,813,7,7,0.86
3月23日,68.9,69.7,68.5,69.6,1.3,1.9,1.76,"3,055","1,889",1.62,2.12,"1,619",2.36,-15,"1,607",33.9,-59,774,0,0,0
3月22日,68.5,68.9,68.2,68.3,0.2,0.29,1.03,"2,353","1,591",1.48,1.61,441,15.9,8,465,33.9,-11,833,0,0,0
3月21日,68.2,68.6,68,68.1,0.1,0.15,0.88,"1,696","1,436",1.18,1.16,-503,16,20,-467,33.9,11,844,0,0,0
3月20日,68.5,68.5,67.8,68,-0.5,-0.73,1.02,"1,783","1,361",1.31,1.21,-632,5,-15.9,-643,33.9,1,833,-11,0,0
3月17日,67.6,69.2,67.3,68.5,1,1.48,2.81,"6,036","1,978",3.05,4.13,114,380,-179,315,33.9,-20,832,-14,11,1.32
3月16日,67.5,68,67.1,67.5,-0.5,-0.74,1.32,"4,456","3,285",1.36,3,-260,18.7,-132,-373,33.9,10,852,4,25,2.93
3月15日,68.5,68.7,68,68,-0.4,-0.58,1.02,"2,543","2,042",1.25,1.74,"-1,116",44.5,-36.8,"-1,108",33.9,19,842,4,21,2.49
3月14日,68.6,69,68.3,68.4,-0.7,-1.01,1.01,"3,526","2,607",1.35,2.41,"-1,668",51.7,-78.2,"-1,695",33.9,38,823,0,17,2.07
3月13日,69.2,69.3,68.6,69.1,-0.3,-0.43,1.01,"2,843","1,922",1.48,1.96,-472,46.8,-69.9,-495,33.9,-96,785,0,17,2.17
3月10日,70,70,69.2,69.4,-0.8,-1.14,1.14,"5,002","3,768",1.33,3.48,"-3,588",11.8,-65.4,"-3,641",33.9,50,881,0,17,1.93
3月9日,71,71,70.2,70.2,-0.9,-1.27,1.13,"2,819","2,074",1.36,1.98,"-1,754",-3.86,-7.25,"-1,765",34,60,831,0,17,2.05
3月8日,70.6,71.1,70.5,71.1,0.2,0.28,0.85,"2,319","1,688",1.37,1.64,-454,20,216,-218,34,5,771,0,17,2.2
